"Cod_Estabelecimento","Estabelecimento","Cod_UO","UO","NUTS1","NUTS2","NUTS3","Distrito","Conselho","Subsistema_ensino","Tipo_ensino","Cod_curso","Curso","Nivel_forma","Cnaef_cod_grande_grupo","Cnaef_grande_grupo","Cnaef_cod_area_estudo","Cnaef_area_estudo","Cnaef_cod_area_edu_forma","Cnaef_area_edu_forma","Total","Sexo_h","Sexo_m","Estrangeiro","Portugues"
"3180","Instituto Politécnico de Viseu","7085","Instituto Politécnico de Viseu - Escola Superior de Saúde de Viseu","Continente","Centro","Dão Lafões","Viseu","Viseu","Público","Politécnico","M087","Educação para a Saúde","Mestrado","800","Serviços","850","Protecção do Ambiente","853","Serviços de Saúde Pública","5","0","5","0","5"
"3180","Instituto Politécnico de Viseu","7085","Instituto Politécnico de Viseu - Escola Superior de Saúde de Viseu","Continente","Centro","Dão Lafões","Viseu","Viseu","Público","Politécnico","M206","Enfermagem de Saúde Materna Obstetrícia e Ginecologia","Mestrado","700","Saúde e Protecção Social","720","Saúde","723","Enfermagem","14","2","12","1","13"
"3180","Instituto Politécnico de Viseu","7085","Instituto Politécnico de Viseu - Escola Superior de Saúde de Viseu","Continente","Centro","Dão Lafões","Viseu","Viseu","Público","Politécnico","M208","Enfermagem de Reabilitação","Mestrado","700","Saúde e Protecção Social","720","Saúde","723","Enfermagem","13","2","11","0","13"
"3180","Instituto Politécnico de Viseu","7085","Instituto Politécnico de Viseu - Escola Superior de Saúde de Viseu","Continente","Centro","Dão Lafões","Viseu","Viseu","Público","Politécnico","M209","Enfermagem Médico-Cirúrgica","Mestrado","700","Saúde e Protecção Social","720","Saúde","723","Enfermagem","11","5","6","0","11"
"3180","Instituto Politécnico de Viseu","7085","Instituto Politécnico de Viseu - Escola Superior de Saúde de Viseu","Continente","Centro","Dão Lafões","Viseu","Viseu","Público","Politécnico","M225","Enfermagem de Saúde Mental e Psiquiatria","Mestrado","700","Saúde e Protecção Social","720","Saúde","723","Enfermagem","1","0","1","0","1"
"3180","Instituto Politécnico de Viseu","7085","Instituto Politécnico de Viseu - Escola Superior de Saúde de Viseu","Continente","Centro","Dão Lafões","Viseu","Viseu","Público","Politécnico","M226","Enfermagem de Saúde Infantil e Pediatria","Mestrado","700","Saúde e Protecção Social","720","Saúde","723","Enfermagem","12","0","12","0","12"
"3180","Instituto Politécnico de Viseu","7085","Instituto Politécnico de Viseu - Escola Superior de Saúde de Viseu","Continente","Centro","Dão Lafões","Viseu","Viseu","Público","Politécnico","M227","Enfermagem Comunitária","Mestrado","700","Saúde e Protecção Social","720","Saúde","723","Enfermagem","16","1","15","0","16"
"3240","Instituto Politécnico de Tomar","3241","Instituto Politécnico de Tomar - Escola Superior de Gestão de Tomar","Continente","Centro","Médio Tejo","Santarém","Tomar","Público","Politécnico","9002","Administração Pública","Licenciatura","300","Ciências Sociais, Comércio e Direito","340","Ciências Empresariais","345","Gestão e Administração","6","3","3","0","6"
"3240","Instituto Politécnico de Tomar","3241","Instituto Politécnico de Tomar - Escola Superior de Gestão de Tomar","Continente","Centro","Médio Tejo","Santarém","Tomar","Público","Politécnico","9152","Gestão de Empresas","Licenciatura","300","Ciências Sociais, Comércio e Direito","340","Ciências Empresariais","345","Gestão e Administração","27","11","16","2","25"
"3240","Instituto Politécnico de Tomar","3241","Instituto Politécnico de Tomar - Escola Superior de Gestão de Tomar","Continente","Centro","Médio Tejo","Santarém","Tomar","Público","Politécnico","9480","Gestão e Administração de Serviços de Saúde","Licenciatura","300","Ciências Sociais, Comércio e Direito","340","Ciências Empresariais","345","Gestão e Administração","17","4","13","0","17"
"3240","Instituto Politécnico de Tomar","3241","Instituto Politécnico de Tomar - Escola Superior de Gestão de Tomar","Continente","Centro","Médio Tejo","Santarém","Tomar","Público","Politécnico","9638","Auditoria e Fiscalidade","Licenciatura","300","Ciências Sociais, Comércio e Direito","340","Ciências Empresariais","344","Contabilidade e Fiscalidade","5","1","4","0","5"
"3240","Instituto Politécnico de Tomar","3241","Instituto Politécnico de Tomar - Escola Superior de Gestão de Tomar","Continente","Centro","Médio Tejo","Santarém","Tomar","Público","Politécnico","9640","Gestão de Recursos Humanos e Comportamento Organizacional","Licenciatura","300","Ciências Sociais, Comércio e Direito","340","Ciências Empresariais","345","Gestão e Administração","33","8","25","1","32"
"3240","Instituto Politécnico de Tomar","3241","Instituto Politécnico de Tomar - Escola Superior de Gestão de Tomar","Continente","Centro","Médio Tejo","Santarém","Tomar","Público","Politécnico","9641","Gestão Turística e Cultural","Licenciatura","800","Serviços","810","Serviços Pessoais","812","Turismo e Lazer","10","5","5","2","8"
"3240","Instituto Politécnico de Tomar","3241","Instituto Politécnico de Tomar - Escola Superior de Gestão de Tomar","Continente","Centro","Médio Tejo","Santarém","Tomar","Público","Politécnico","9925","Gestão e Administração Bancária (regime pós-laboral)","Licenciatura","300","Ciências Sociais, Comércio e Direito","340","Ciências Empresariais","345","Gestão e Administração","8","4","4","0","8"
"3240","Instituto Politécnico de Tomar","3241","Instituto Politécnico de Tomar - Escola Superior de Gestão de Tomar","Continente","Centro","Médio Tejo","Santarém","Tomar","Público","Politécnico","9994","Gestão de Empresas (regime pós-laboral)","Licenciatura","300","Ciências Sociais, Comércio e Direito","340","Ciências Empresariais","345","Gestão e Administração","13","6","7","0","13"
"3240","Instituto Politécnico de Tomar","3241","Instituto Politécnico de Tomar - Escola Superior de Gestão de Tomar","Continente","Centro","Médio Tejo","Santarém","Tomar","Público","Politécnico","M013","Desenvolvimento de Produtos de Turismo Cultural","Mestrado","800","Serviços","810","Serviços Pessoais","812","Turismo e Lazer","3","0","3","0","3"
"3240","Instituto Politécnico de Tomar","3241","Instituto Politécnico de Tomar - Escola Superior de Gestão de Tomar","Continente","Centro","Médio Tejo","Santarém","Tomar","Público","Politécnico","M200","Auditoria e Análise Financeira","Mestrado","300","Ciências Sociais, Comércio e Direito","340","Ciências Empresariais","343","Finanças, Banca e Seguros","5","2","3","0","5"
"3240","Instituto Politécnico de Tomar","3241","Instituto Politécnico de Tomar - Escola Superior de Gestão de Tomar","Continente","Centro","Médio Tejo","Santarém","Tomar","Público","Politécnico","M499","Gestão de Recursos de Saúde","Mestrado","300","Ciências Sociais, Comércio e Direito","340","Ciências Empresariais","345","Gestão e Administração","4","2","2","0","4"
"3240","Instituto Politécnico de Tomar","3242","Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar","Continente","Centro","Médio Tejo","Santarém","Tomar","Público","Politécnico","6498","Arqueologia Pré-Histórica e Arte Rupestre","Mestrado","200","Artes e Humanidades","220","Humanidades","225","História e Arqueologia","1","1","0","1","0"
"3240","Instituto Politécnico de Tomar","3242","Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar","Continente","Centro","Médio Tejo","Santarém","Tomar","Público","Politécnico","9089","Engenharia Civil","Licenciatura","500","Engenharia, Indústrias Transformadoras e Construção","580","Arquitectura e Construção","582","Construção Civil e Engenharia Civil","27","20","7","1","26"
"3240","Instituto Politécnico de Tomar","3242","Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar","Continente","Centro","Médio Tejo","Santarém","Tomar","Público","Politécnico","9100","Engenharia do Ambiente e Biológica","Licenciatura","800","Serviços","850","Protecção do Ambiente","851","Tecnologia de Protecção do Ambiente","9","5","4","0","9"
"3240","Instituto Politécnico de Tomar","3242","Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar","Continente","Centro","Médio Tejo","Santarém","Tomar","Público","Politécnico","9112","Engenharia Electrotécnica e de Computadores","Licenciatura","500","Engenharia, Indústrias Transformadoras e Construção","520","Engenharia e Técnicas Afins","523","Electrónica e Automação","21","21","0","0","21"
"3240","Instituto Politécnico de Tomar","3242","Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar","Continente","Centro","Médio Tejo","Santarém","Tomar","Público","Politécnico","9119","Engenharia Informática","Licenciatura","500","Engenharia, Indústrias Transformadoras e Construção","520","Engenharia e Técnicas Afins","523","Electrónica e Automação","33","30","3","0","33"
"3240","Instituto Politécnico de Tomar","3242","Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar","Continente","Centro","Médio Tejo","Santarém","Tomar","Público","Politécnico","9184","Engenharia Química e Bioquímica","Licenciatura","500","Engenharia, Indústrias Transformadoras e Construção","520","Engenharia e Técnicas Afins","524","Tecnologia dos Processos Químicos","5","2","3","1","4"
"3240","Instituto Politécnico de Tomar","3242","Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar","Continente","Centro","Médio Tejo","Santarém","Tomar","Público","Politécnico","9380","Conservação e Restauro","Licenciatura","200","Artes e Humanidades","210","Artes","215","Artesanato","13","2","11","0","13"
"3240","Instituto Politécnico de Tomar","3242","Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar","Continente","Centro","Médio Tejo","Santarém","Tomar","Público","Politécnico","9405","Conservação e Restauro","Mestrado","200","Artes e Humanidades","210","Artes","215","Artesanato","13","2","11","0","13"
"3240","Instituto Politécnico de Tomar","3242","Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar","Continente","Centro","Médio Tejo","Santarém","Tomar","Público","Politécnico","9643","Artes Plásticas - Pintura e Intermédia","Licenciatura","200","Artes e Humanidades","210","Artes","211","Belas-Artes","11","2","9","0","11"
"3240","Instituto Politécnico de Tomar","3242","Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar","Continente","Centro","Médio Tejo","Santarém","Tomar","Público","Politécnico","9644","Design e Tecnologia das Artes Gráficas","Licenciatura","200","Artes e Humanidades","210","Artes","213","Áudio-Visuais e Produção dos Media","28","12","16","0","28"
"3240","Instituto Politécnico de Tomar","3242","Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar","Continente","Centro","Médio Tejo","Santarém","Tomar","Público","Politécnico","9645","Fotografia","Licenciatura","200","Artes e Humanidades","210","Artes","213","Áudio-Visuais e Produção dos Media","21","8","13","0","21"
"3240","Instituto Politécnico de Tomar","3242","Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar","Continente","Centro","Médio Tejo","Santarém","Tomar","Público","Politécnico","9881","Engenharia Civil (regime pós-laboral)","Licenciatura","500","Engenharia, Indústrias Transformadoras e Construção","580","Arquitectura e Construção","582","Construção Civil e Engenharia Civil","2","1","1","0","2"
"3240","Instituto Politécnico de Tomar","3242","Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar","Continente","Centro","Médio Tejo","Santarém","Tomar","Público","Politécnico","9895","Gestão do Território","Licenciatura","500","Engenharia, Indústrias Transformadoras e Construção","580","Arquitectura e Construção","581","Arquitectura e Urbanismo","10","8","2","0","10"
"3240","Instituto Politécnico de Tomar","3242","Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar","Continente","Centro","Médio Tejo","Santarém","Tomar","Público","Politécnico","M041","Fotografia","Mestrado","200","Artes e Humanidades","210","Artes","213","Áudio-Visuais e Produção dos Media","9","5","4","0","9"
"3240","Instituto Politécnico de Tomar","3242","Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar","Continente","Centro","Médio Tejo","Santarém","Tomar","Público","Politécnico","M079","Tecnologia Química","Mestrado","500","Engenharia, Indústrias Transformadoras e Construção","520","Engenharia e Técnicas Afins","524","Tecnologia dos Processos Químicos","11","1","10","1","10"
"3240","Instituto Politécnico de Tomar","3242","Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar","Continente","Centro","Médio Tejo","Santarém","Tomar","Público","Politécnico","M168","Controlo e Electrónica Industrial","Mestrado","500","Engenharia, Indústrias Transformadoras e Construção","520","Engenharia e Técnicas Afins","523","Electrónica e Automação","11","9","2","0","11"
"3240","Instituto Politécnico de Tomar","3242","Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar","Continente","Centro","Médio Tejo","Santarém","Tomar","Público","Politécnico","M197","Técnicas de Arqueologia","Mestrado","200","Artes e Humanidades","220","Humanidades","225","História e Arqueologia","1","1","0","0","1"
"3240","Instituto Politécnico de Tomar","3242","Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar","Continente","Centro","Médio Tejo","Santarém","Tomar","Público","Politécnico","M199","Reabilitação Urbana","Mestrado","500","Engenharia, Indústrias Transformadoras e Construção","580","Arquitectura e Construção","581","Arquitectura e Urbanismo","8","4","4","0","8"
